"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AND","Andorra","2013","2013",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AND","Andorra","2016","2016",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AND","Andorra","2017","2017",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ISL","Iceland","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ISL","Iceland","2013","2013",100,,
"220006","Total number of national feature films produced","BHR","Bahrain","2012","2012",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","BHR","Bahrain","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ERI","Eritrea","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ERI","Eritrea","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ERI","Eritrea","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ERI","Eritrea","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ERI","Eritrea","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ERI","Eritrea","2017","2017",100,,
"220170","Number of national feature films shot digitally","LKA","Sri Lanka","2012","2012",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","LKA","Sri Lanka","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IND","India","2012","2012",45.1,"‡","UIS Estimation"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IND","India","2013","2013",56.8,"‡","UIS Estimation"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IND","India","2014","2014",99,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IND","India","2015","2015",99.9,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","IND","India","2016","2016",100,"‡","UIS Estimation"
"220170","Number of national feature films shot digitally","BHR","Bahrain","2012","2012",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","BHR","Bahrain","2013","2013",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","GMB","Gambia","2012","2012",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","GMB","Gambia","2013","2013",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","UZB","Uzbekistan","2014","2014",57,,
"220170","Number of national feature films shot digitally","UZB","Uzbekistan","2015","2015",47,,
"220170","Number of national feature films shot digitally","UZB","Uzbekistan","2016","2016",81,,
"220170","Number of national feature films shot digitally","UZB","Uzbekistan","2017","2017",92,,
"220170","Number of national feature films shot digitally","AND","Andorra","2012","2012",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","AND","Andorra","2013","2013",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","AND","Andorra","2016","2016",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","AND","Andorra","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","FRA","France","2011","2011",83,"‡","UIS Estimation"
"220171","Number of national feature films not shot digitally ","FRA","France","2012","2012",97,"‡","UIS Estimation"
"220171","Number of national feature films not shot digitally ","FRA","France","2013","2013",83,"‡","UIS Estimation"
"220170","Number of national feature films shot digitally","CPV","Cabo Verde","2012","2012",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","CPV","Cabo Verde","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GMB","Gambia","2012","2012",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GMB","Gambia","2013","2013",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LKA","Sri Lanka","2012","2012",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","LKA","Sri Lanka","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","UZB","Uzbekistan","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","UZB","Uzbekistan","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","UZB","Uzbekistan","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","UZB","Uzbekistan","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BHR","Bahrain","2012","2012",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","BHR","Bahrain","2013","2013",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","CPV","Cabo Verde","2012","2012",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","CPV","Cabo Verde","2013","2013",,"a","Category not applicable"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","HND","Honduras","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","HND","Honduras","2015","2015",80,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","HND","Honduras","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","HND","Honduras","2017","2017",100,,
"220171","Number of national feature films not shot digitally ","ERI","Eritrea","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ERI","Eritrea","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ERI","Eritrea","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ERI","Eritrea","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ERI","Eritrea","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ERI","Eritrea","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PER","Peru","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PER","Peru","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PER","Peru","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PER","Peru","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PER","Peru","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","PER","Peru","2017","2017",100,,
"220170","Number of national feature films shot digitally","HND","Honduras","2012","2012",2,,
"220170","Number of national feature films shot digitally","HND","Honduras","2015","2015",4,,
"220170","Number of national feature films shot digitally","HND","Honduras","2016","2016",6,,
"220170","Number of national feature films shot digitally","HND","Honduras","2017","2017",12,,
"220170","Number of national feature films shot digitally","PER","Peru","2012","2012",8,,
"220170","Number of national feature films shot digitally","PER","Peru","2013","2013",12,,
"220170","Number of national feature films shot digitally","PER","Peru","2014","2014",17,,
"220170","Number of national feature films shot digitally","PER","Peru","2015","2015",30,,
"220170","Number of national feature films shot digitally","PER","Peru","2016","2016",24,,
"220170","Number of national feature films shot digitally","PER","Peru","2017","2017",23,,
"220170","Number of national feature films shot digitally","TUR","Turkey","2012","2012",61,,
"220170","Number of national feature films shot digitally","TUR","Turkey","2013","2013",85,,
"220170","Number of national feature films shot digitally","TUR","Turkey","2016","2016",135,,
"220170","Number of national feature films shot digitally","TUR","Turkey","2017","2017",148,,
"220171","Number of national feature films not shot digitally ","IND","India","2012","2012",880,"‡","UIS Estimation"
"220171","Number of national feature films not shot digitally ","IND","India","2013","2013",744,"‡","UIS Estimation"
"220171","Number of national feature films not shot digitally ","IND","India","2014","2014",18,,
"220171","Number of national feature films not shot digitally ","IND","India","2015","2015",1,,
"220171","Number of national feature films not shot digitally ","IND","India","2016","2016",,"‡; n","UIS Estimation; Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GMB","Gambia","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GMB","Gambia","2013","2013",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AZE","Azerbaijan","2014","2014",10.9,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AZE","Azerbaijan","2015","2015",43.4,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AZE","Azerbaijan","2016","2016",42.4,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","AZE","Azerbaijan","2017","2017",58.5,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TUR","Turkey","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TUR","Turkey","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TUR","Turkey","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","TUR","Turkey","2017","2017",100,,
"220171","Number of national feature films not shot digitally ","AND","Andorra","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","AND","Andorra","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","AND","Andorra","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","AND","Andorra","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","LKA","Sri Lanka","2012","2012",16,,
"220171","Number of national feature films not shot digitally ","LKA","Sri Lanka","2013","2013",15,,
"220171","Number of national feature films not shot digitally ","UZB","Uzbekistan","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","UZB","Uzbekistan","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","UZB","Uzbekistan","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","UZB","Uzbekistan","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ISL","Iceland","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ISL","Iceland","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","HND","Honduras","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","HND","Honduras","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","HND","Honduras","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","HND","Honduras","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KAZ","Kazakhstan","2012","2012",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KAZ","Kazakhstan","2013","2013",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KAZ","Kazakhstan","2015","2015",100,"‡","UIS Estimation"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KAZ","Kazakhstan","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","KAZ","Kazakhstan","2017","2017",98.6,,
"220170","Number of national feature films shot digitally","ERI","Eritrea","2012","2012",41,,
"220170","Number of national feature films shot digitally","ERI","Eritrea","2013","2013",39,,
"220170","Number of national feature films shot digitally","ERI","Eritrea","2014","2014",35,,
"220170","Number of national feature films shot digitally","ERI","Eritrea","2015","2015",28,,
"220170","Number of national feature films shot digitally","ERI","Eritrea","2016","2016",15,,
"220170","Number of national feature films shot digitally","ERI","Eritrea","2017","2017",11,,
"220170","Number of national feature films shot digitally","ISL","Iceland","2012","2012",8,,
"220170","Number of national feature films shot digitally","ISL","Iceland","2013","2013",7,,
"220171","Number of national feature films not shot digitally ","PER","Peru","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PER","Peru","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PER","Peru","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PER","Peru","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PER","Peru","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PER","Peru","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CPV","Cabo Verde","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","CPV","Cabo Verde","2013","2013",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","ERI","Eritrea","2012","2012",41,,
"220006","Total number of national feature films produced","ERI","Eritrea","2013","2013",39,,
"220006","Total number of national feature films produced","ERI","Eritrea","2014","2014",35,,
"220006","Total number of national feature films produced","ERI","Eritrea","2015","2015",28,,
"220006","Total number of national feature films produced","ERI","Eritrea","2016","2016",15,,
"220006","Total number of national feature films produced","ERI","Eritrea","2017","2017",11,,
"220170","Number of national feature films shot digitally","IND","India","2012","2012",722,"‡","UIS Estimation"
"220170","Number of national feature films shot digitally","IND","India","2013","2013",980,"‡","UIS Estimation"
"220170","Number of national feature films shot digitally","IND","India","2014","2014",1850,,
"220170","Number of national feature films shot digitally","IND","India","2015","2015",1906,,
"220170","Number of national feature films shot digitally","IND","India","2016","2016",1986,"‡","UIS Estimation"
"220171","Number of national feature films not shot digitally ","BHR","Bahrain","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BHR","Bahrain","2013","2013",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","MKD","North Macedonia","2014","2014",7,,
"220170","Number of national feature films shot digitally","MKD","North Macedonia","2015","2015",10,,
"220170","Number of national feature films shot digitally","MKD","North Macedonia","2016","2016",11,,
"220170","Number of national feature films shot digitally","MKD","North Macedonia","2017","2017",8,,
"220171","Number of national feature films not shot digitally ","MKD","North Macedonia","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MKD","North Macedonia","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MKD","North Macedonia","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MKD","North Macedonia","2017","2017",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MKD","North Macedonia","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MKD","North Macedonia","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MKD","North Macedonia","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","MKD","North Macedonia","2017","2017",100,,
"220006","Total number of national feature films produced","BDI","Burundi","2014","2014",7,,
"220006","Total number of national feature films produced","BDI","Burundi","2015","2015",1,,
"220006","Total number of national feature films produced","BDI","Burundi","2016","2016",14,,
"220006","Total number of national feature films produced","BDI","Burundi","2017","2017",5,,
"220006","Total number of national feature films produced","COK","Cook Islands","2014","2014",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","COK","Cook Islands","2015","2015",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","MHL","Marshall Islands","2014","2014",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","MHL","Marshall Islands","2015","2015",1,,
"220006","Total number of national feature films produced","MHL","Marshall Islands","2016","2016",1,,
"220006","Total number of national feature films produced","MHL","Marshall Islands","2017","2017",,"n","Magnitude nil or negligible"
"220006","Total number of national feature films produced","PSE","Palestine","2014","2014",2,,
"220006","Total number of national feature films produced","PSE","Palestine","2015","2015",5,,
"220006","Total number of national feature films produced","PSE","Palestine","2016","2016",1,,
"220006","Total number of national feature films produced","PSE","Palestine","2017","2017",4,,
"220006","Total number of national feature films produced","SSD","South Sudan","2015","2015",43,,
"220170","Number of national feature films shot digitally","CZE","Czechia","2014","2014",59,,
"220170","Number of national feature films shot digitally","CZE","Czechia","2015","2015",56,,
"220170","Number of national feature films shot digitally","GRC","Greece","2014","2014",43,,
"220170","Number of national feature films shot digitally","GRC","Greece","2015","2015",42,,
"220170","Number of national feature films shot digitally","GRC","Greece","2016","2016",73,,
"220170","Number of national feature films shot digitally","GRC","Greece","2017","2017",85,,
"220170","Number of national feature films shot digitally","NLD","Netherlands","2014","2014",87,,
"220170","Number of national feature films shot digitally","NLD","Netherlands","2015","2015",87,,
"220170","Number of national feature films shot digitally","NLD","Netherlands","2016","2016",85,,
"220170","Number of national feature films shot digitally","NLD","Netherlands","2017","2017",92,,
"220170","Number of national feature films shot digitally","NOR","Norway","2014","2014",34,,
"220170","Number of national feature films shot digitally","NOR","Norway","2015","2015",23,,
"220170","Number of national feature films shot digitally","NOR","Norway","2016","2016",25,,
"220170","Number of national feature films shot digitally","NOR","Norway","2017","2017",35,,
"220170","Number of national feature films shot digitally","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","ALB","Albania","2014","2014",3,,
"220170","Number of national feature films shot digitally","ALB","Albania","2015","2015",7,,
"220170","Number of national feature films shot digitally","ARG","Argentina","2014","2014",154,,
"220170","Number of national feature films shot digitally","ARG","Argentina","2015","2015",179,,
"220170","Number of national feature films shot digitally","ARG","Argentina","2016","2016",196,,
"220170","Number of national feature films shot digitally","ARG","Argentina","2017","2017",219,,
"220170","Number of national feature films shot digitally","BDI","Burundi","2014","2014",7,,
"220170","Number of national feature films shot digitally","BDI","Burundi","2015","2015",1,,
"220170","Number of national feature films shot digitally","BDI","Burundi","2016","2016",14,,
"220170","Number of national feature films shot digitally","BDI","Burundi","2017","2017",5,,
"220170","Number of national feature films shot digitally","COK","Cook Islands","2014","2014",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","COK","Cook Islands","2015","2015",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","ECU","Ecuador","2014","2014",27,,
"220170","Number of national feature films shot digitally","ECU","Ecuador","2015","2015",23,,
"220170","Number of national feature films shot digitally","IRN","Iran (Islamic Republic of)","2016","2016",90,,
"220170","Number of national feature films shot digitally","IRN","Iran (Islamic Republic of)","2017","2017",98,,
"220170","Number of national feature films shot digitally","MDG","Madagascar","2014","2014",51,,
"220170","Number of national feature films shot digitally","MDG","Madagascar","2015","2015",36,,
"220170","Number of national feature films shot digitally","MDG","Madagascar","2016","2016",14,,
"220170","Number of national feature films shot digitally","MDG","Madagascar","2017","2017",12,,
"220170","Number of national feature films shot digitally","MHL","Marshall Islands","2014","2014",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","MHL","Marshall Islands","2015","2015",1,,
"220170","Number of national feature films shot digitally","MHL","Marshall Islands","2016","2016",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","MHL","Marshall Islands","2017","2017",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","MOZ","Mozambique","2014","2014",11,,
"220170","Number of national feature films shot digitally","MOZ","Mozambique","2015","2015",25,,
"220170","Number of national feature films shot digitally","MOZ","Mozambique","2016","2016",23,,
"220170","Number of national feature films shot digitally","MOZ","Mozambique","2017","2017",31,,
"220170","Number of national feature films shot digitally","PSE","Palestine","2014","2014",2,,
"220170","Number of national feature films shot digitally","PSE","Palestine","2015","2015",5,,
"220170","Number of national feature films shot digitally","PSE","Palestine","2016","2016",1,,
"220170","Number of national feature films shot digitally","PSE","Palestine","2017","2017",4,,
"220170","Number of national feature films shot digitally","TGO","Togo","2012","2012",18,,
"220170","Number of national feature films shot digitally","TGO","Togo","2013","2013",23,,
"220170","Number of national feature films shot digitally","TGO","Togo","2014","2014",16,,
"220170","Number of national feature films shot digitally","TGO","Togo","2015","2015",19,,
"220170","Number of national feature films shot digitally","TGO","Togo","2016","2016",,"n","Magnitude nil or negligible"
"220170","Number of national feature films shot digitally","TGO","Togo","2017","2017",3,,
"220170","Number of national feature films shot digitally","TUN","Tunisia","2015","2015",11,,
"220170","Number of national feature films shot digitally","ARE","United Arab Emirates","2014","2014",6,,
"220170","Number of national feature films shot digitally","ARE","United Arab Emirates","2015","2015",11,,
"220170","Number of national feature films shot digitally","SSD","South Sudan","2015","2015",43,,
"220171","Number of national feature films not shot digitally ","GRC","Greece","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GRC","Greece","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GRC","Greece","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GRC","Greece","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","NLD","Netherlands","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","NLD","Netherlands","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","NLD","Netherlands","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","NLD","Netherlands","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ALB","Albania","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ALB","Albania","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ARG","Argentina","2014","2014",18,,
"220171","Number of national feature films not shot digitally ","ARG","Argentina","2015","2015",3,,
"220171","Number of national feature films not shot digitally ","ARG","Argentina","2016","2016",3,,
"220171","Number of national feature films not shot digitally ","ARG","Argentina","2017","2017",1,,
"220171","Number of national feature films not shot digitally ","BDI","Burundi","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BDI","Burundi","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BDI","Burundi","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","BDI","Burundi","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","COK","Cook Islands","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","COK","Cook Islands","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ECU","Ecuador","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ECU","Ecuador","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MDG","Madagascar","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MDG","Madagascar","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MDG","Madagascar","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MDG","Madagascar","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MHL","Marshall Islands","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MHL","Marshall Islands","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MHL","Marshall Islands","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MHL","Marshall Islands","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MOZ","Mozambique","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MOZ","Mozambique","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MOZ","Mozambique","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","MOZ","Mozambique","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PSE","Palestine","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PSE","Palestine","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PSE","Palestine","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","PSE","Palestine","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","TGO","Togo","2012","2012",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","TGO","Togo","2013","2013",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","TGO","Togo","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","TGO","Togo","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","TGO","Togo","2016","2016",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","TGO","Togo","2017","2017",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","TUN","Tunisia","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ARE","United Arab Emirates","2014","2014",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","ARE","United Arab Emirates","2015","2015",,"n","Magnitude nil or negligible"
"220171","Number of national feature films not shot digitally ","SSD","South Sudan","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","CZE","Czechia","2014","2014",96.7,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","CZE","Czechia","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GRC","Greece","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GRC","Greece","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GRC","Greece","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GRC","Greece","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","NLD","Netherlands","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","NLD","Netherlands","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","NLD","Netherlands","2016","2016",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","NLD","Netherlands","2017","2017",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","NOR","Norway","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","NOR","Norway","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","NOR","Norway","2016","2016",83.3,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","NOR","Norway","2017","2017",92.1,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",,"n","Magnitude nil or negligible"
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ALB","Albania","2014","2014",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ALB","Albania","2015","2015",100,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARG","Argentina","2014","2014",89.5,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARG","Argentina","2015","2015",98.4,,
"FPFPROD_NADIG","Percentage of national feature films that are shot digitally ","ARG","Argentina","2016","2016",98.5,,
